Reward,Diff baseline
7,18.60036665680832
1,-287.20253177874724
28,23.657344829898193
42,487.31389301114336
8,-426.87210141099195
12,-432.40178803994854
32,403.11075555287584
41,315.97099660437425
0,-495.7682247721855
26,339.833374940084
1,-130.24055520283332
12,177.93761877534473
26,179.3331474896096
45,363.94468907198836
32,409.2248494482076
26,45.278769792363164
5,-45.682233872177676
47,361.30632778391987
3,-195.5235951913296
10,-394.45975135768003
-3,-104.2083572232873
19,-169.3526093519165
10,207.2027210372703
30,385.9280724466282
42,437.2826445327762
22,308.6478950214382
16,280.88703044137674
10,225.6551918201112
-4,-465.9906231536079
20,230.80779968140814
44,464.65725609261233
48,400.2407776476108
10,187.3614255257703
43,305.30903784586735
38,483.1312773321682
48,512.453282071476
28,334.72366425397274
25,348.5292219238854
10,175.45739496705778
34,408.33124128814984
11,-75.29343541609455
18,-200.7580807332629
22,316.6935782727817
4,-314.91553687587225
42,474.5559244944029
26,339.833374940084
30,83.38297417470903
43,305.30903784586735
17,-142.3948237236657
26,102.92710946376019
28,0.5764973486841427
45,342.53812146537496
14,251.29158936290673
28,10.378177048205771
28,86.98176245512309
10,262.8125841320284
3,-132.39780652807212
22,267.618914088928
34,375.1095349743914
30,187.71047883740312
30,3.0331430877320145
28,0.5764973486841427
5,-20.11002574907593
20,230.80779968140814
-3,-31.68402610363887
28,117.38393494403704
26,339.833374940084
4,-680.4886995628599
36,382.45463128511506
13,103.85754747055853
35,123.72438135159405
44,360.9537469910224
10,-432.8408103400011
9,-122.62983135249169
12,270.02202611322934
3,-16.80563247333066
40,491.6746367874465
28,150.92256189560953
10,-478.5639549943601
16,276.5188397773246
26,138.07860246135783
12,-270.2972032960208
8,-454.3543967352764
14,-224.5758260073137
3,-88.47346787975357
49,334.14866946621873
24,293.15692445920286
34,77.58016217811837
13,-136.27869492313994
21,317.9757370999562
26,-8.362213323142896
40,491.6746367874465
14,207.23634022369947
26,43.78208516114546
19,-110.37067907973505
28,170.93866805921914
30,117.75130793396897
38,472.8626071416754
9,-33.61439216737381
14,180.9124565769439
12,-334.1152529465171
38,466.49628099988513
0,-495.7682247721855
16,281.65893205667044
-3,-26.762264222840713
-3,-207.0435270541102
38,458.86301493357917
20,230.80779968140814
12,199.64012783839235
34,77.58016217811837
1,-142.45764131136139
30,384.47116757045956
52,446.0590254432941
10,-475.74147275548603
36,399.1754220430854
23,250.07135730832692
31,65.81090138033005
7,-186.95519557839566
7,36.53641357503648
12,102.75414979543234
26,12.609288376783525
42,472.79452394910766
-6,-613.3819740654858
10,168.50732068980597
14,-260.6932325942878
42,434.598153776687
40,478.9920061100828
7,-11.887529767151364
3,-195.5235951913296
9,-109.77561096891077
12,126.63382708094264
28,117.38393494403704
28,117.38393494403704
-3,-87.91335435936048
11,77.82610209201471
12,-255.09432595049793
47,359.09117115882304
26,179.3331474896096
12,211.9987020522624
28,170.93866805921914
5,-20.11002574907593
28,21.713837945602563
52,390.4630939800461
31,42.7851889898634
42,487.31389301114336
44,352.3672646458806
16,274.53403654834426
10,213.43417220757829
1,-142.45764131136139
10,262.8125841320284
43,324.88753021626144
28,84.03393577296242
36,382.45463128511506
46,461.96186412964175
-5,-127.53793669392144
7,-15.943779904244593
5,-131.2568545645695
9,34.37943334620945
12,-456.03820046148917
0,-777.7042924505217
28,21.713837945602563
5,-131.99718603859537
7,-186.95519557839566
10,168.50732068980597
10,187.3614255257703
-3,-26.762264222840713
32,402.112735799411
3,-132.39780652807212
14,235.80365604610006
42,490.10957280231855
25,306.46705169953725
12,223.3849429010122
45,271.66657369792733
12,-432.40178803994854
-3,-40.238604344411215
39,266.1642643527241
12,209.0966074694934
9,-119.10374739131407
30,401.19162947677376
-3,-87.91335435936048
42,434.63868880226755
0,-777.7042924505217
34,378.11718482561616
10,91.1558903536345
-1,-97.33704148013476
23,362.68461323894894
14,210.2125506860416
9,-46.903300696264296
1,-35.57028755695001
10,262.8125841320284
12,223.3849429010122
38,465.23762294782193
27,306.7672268683077
-3,-207.0435270541102
-6,-440.67740365373015
38,446.0974143533256
4,-680.4886995628599
16,198.66112088574835
26,298.6999105120003
24,306.8016573877094
-3,-204.20061214685825
23,277.7959243715436
5,-95.87100687853331
24,23.674183905877044
17,-142.3948237236657
9,40.819514438045644
3,-179.70790318479135
48,512.453282071476
24,16.68156680025686
24,306.8016573877094
30,401.19162947677376
48,379.38768279260535
30,370.80252812147444
27,-30.782391296124842
34,377.6833325699506
28,394.23807219460275
45,271.66657369792733
24,307.5486826448316
12,180.42042393294787
42,434.598153776687
5,25.22628956036533
16,216.80164369939348
26,-36.436236858595976
38,466.49628099988513
47,323.2227514093604
14,-260.6932325942878
14,235.4066623369921
38,465.23762294782193
7,20.538800222691634
-2,-694.4035875091183
43,305.8338939147468
16,218.8306846866642
14,207.23634022369947
38,472.8626071416754
26,113.8613004766703
-1,-139.94880779690288
18,-200.7580807332629
23,250.07135730832692
29,-31.164055382194874
17,-142.3948237236657
10,77.80070945658576
43,322.3921010443162
-5,-172.08396169153298
14,-271.8724973355934
7,35.13214170097035
13,86.20562178687692
1,-35.57028755695001
41,246.69374879886118
23,277.7959243715436
16,-245.08449672122788
14,243.5071451671314
23,277.7959243715436
7,18.60036665680832
29,-39.83873372214521
21,228.09622695921553
25,311.249482874003
15,112.64562144227739
-1,-187.7256840913551
0,-626.8084684187338
26,-35.40213854379158
-3,-40.238604344411215
25,374.0204612225207
14,210.2125506860416
18,-200.7580807332629
32,403.11075555287584
46,442.29662128617235
10,180.9678402913246
28,15.779204440932745
42,487.31389301114336
31,79.77558216456782
28,204.5429652867757
0,-677.709757041062
7,-148.43240918279253
1,-183.92924771182197
14,104.15114624413309
6,-632.4271267613706
30,187.71047883740312
24,307.5486826448316
12,-255.09432595049793
12,111.07677697309396
23,380.3314463795915
45,363.94468907198836
1,-35.57028755695001
28,204.5429652867757
1,-35.57028755695001
11,74.74750328638697
12,-255.09432595049793
38,466.49628099988513
12,-432.40178803994854
12,101.8856257245302
1,-142.45764131136139
12,223.3849429010122
14,230.386661126621
10,103.00016200390314
45,337.80536242226026
48,433.0790655112854
27,34.86800462070505
23,250.07135730832692
8,-496.4583888544978
8,-380.3159498186403
19,-164.7377135904303
5,-131.99718603859537
4,-646.5431573734543
15,142.66340868029488
3,-195.5235951913296
-10,-581.9671948503751
14,207.23634022369947
15,160.36609444072428
29,-39.83873372214521
14,200.4815336664185
10,213.43417220757829
29,26.545665108254752
42,434.598153776687
10,-355.68218727570707
39,251.5480853534698
7,-52.879828203977695
45,334.5571637410651
14,243.5071451671314
1,-287.20253177874724
28,170.93866805921914
44,454.09113646645926
28,204.5429652867757
10,262.8125841320284
-5,-251.5671058235464
5,-46.4741248963644
15,142.66340868029488
1,-223.17520657381806
0,-715.0989996876365
6,103.222501569202
9,-85.03059295949151
44,452.16204507680266
12,270.02202611322934
46,466.8260565504522
0,-777.7042924505217
26,45.278769792363164
30,92.19752528208073
47,333.94130457392794
2,-737.8313072817862
6,-473.3038885602534
-6,-581.3003738211564
14,189.34983166680036
7,-53.78913753601
-3,-104.2083572232873
17,166.3706716774402
10,91.1558903536345
33,1.491616997405572
-2,-694.4035875091183
-2,-719.9008259686805
29,-39.83873372214521
0,-495.7682247721855
8,218.09420718051626
34,367.70117561538177
-6,-440.67740365373015
24,306.8016573877094
14,270.19941284596234
10,-475.74147275548603
28,93.40690483537446
34,408.33124128814984
16,274.53403654834426
22,254.68167036872364
22,308.6478950214382
44,368.77166427454677
14,104.15114624413309
9,-126.9015352806814
-6,-581.3003738211564
38,446.0974143533256
42,483.1921134816138
22,262.68372098439363
14,312.23807794851325
9,-33.61439216737381
25,290.2284425919945
11,77.82610209201471
34,378.11718482561616
48,460.13937456829353
18,228.02798176616432
34,377.6833325699506
28,118.901086240631
13,103.85754747055853
47,323.2227514093604
13,97.47643097155651
10,-360.0249410552083
12,-413.97825416251317
28,344.7292921247066
46,461.42492643193464
25,262.9934543139291
15,160.36609444072428
47,343.0012583598052
26,60.895735738957455
16,-245.08449672122788
34,356.93075107137906
7,-124.31207829975006
31,42.7851889898634
47,361.30632778391987
14,270.19941284596234
44,474.5758739134711
23,250.07135730832692
8,218.09420718051626
6,-632.4271267613706
7,-7.522658933550474
-6,-613.3819740654858
3,-186.91013318618957
32,68.6029349417206
7,61.147624557581366
46,466.8260565504522
30,404.79258531384505
8,-436.88630807214895
10,-451.6324709206524
7,32.194077478697636
24,44.06531334920419
10,-365.6051178502398
26,62.817848750383746
11,74.74750328638697
29,-31.164055382194874
12,-357.77330255606284
15,-190.34575718861902
10,-453.3793741196637
2,-601.565227789182
24,318.60124361134126
52,446.0590254432941
19,303.1273337963444
12,234.47011203450472
19,170.8107029701082
39,237.28838465007448
8,-496.72076448927396
47,361.30632778391987
33,53.62190607580146
1,-223.17520657381806
42,487.31389301114336
16,222.99400293946496
12,-432.40178803994854
30,98.73638801534344
-1,-31.656474767883083
30,83.38297417470903
7,1.2633556471178053
9,-114.52930027999582
-1,-31.110141422629567
24,55.99066935958717
23,320.65559606566285
30,171.97607363266616
37,251.59492881023675
24,307.5486826448316
28,375.95003428188
1,-223.17520657381806
43,330.27357704166775
-3,-83.4806523342861
21,228.09622695921553
7,18.60036665680832
16,218.8306846866642
7,61.147624557581366
12,-456.03820046148917
23,255.56035490206182
26,298.6999105120003
14,104.15114624413309
48,512.453282071476
25,348.5292219238854
52,445.60386657420077
11,-130.07872061528747
20,207.14148052634573
9,34.37943334620945
10,91.1558903536345
12,-270.2972032960208
16,289.0015499307816
42,487.31389301114336
14,-271.8724973355934
1,-223.17520657381806
13,86.20562178687692
12,-343.6013060722087
14,175.40916911005866
28,394.23807219460275
47,308.5004511732743
46,399.8922701030457
13,-182.45659131971865
-3,-92.21958231813869
22,316.6935782727817
7,-25.902543351755185
11,77.82610209201471
7,1.2633556471178053
10,192.34140585757132
26,179.3331474896096
50,383.8531657910612
8,-496.4583888544978
30,174.17317909724534
16,289.0015499307816
46,461.42492643193464
10,-432.8408103400011
9,-41.80669478089749
16,218.8306846866642
-3,-87.91335435936048
35,123.72438135159405
29,-3.224032253582209
8,-498.9999913619047
12,238.31027200888798
47,321.1268144762721
33,1.491616997405572
18,-244.78456966344083
3,-178.98890839047704
26,165.6552282972326
28,46.46871123425535
12,-432.40178803994854
28,154.7558808355568
7,-124.31207829975006
47,323.2227514093604
18,247.05630819142402
33,101.89346191297932
24,318.60124361134126
45,283.82756698525213
10,-365.68879973827416
25,348.5292219238854
26,-8.362213323142896
19,-131.1709843376957
44,454.09113646645926
28,204.5429652867757
-5,-127.53793669392144
48,460.13937456829353
42,434.63868880226755
15,142.66340868029488
17,-188.65847211987716
4,-590.6290004047798
42,484.89026489071034
42,434.598153776687
1,-248.06541893728945
13,-166.71644110488228
1,-225.5748584187047
25,311.249482874003
26,165.6552282972326
2,-601.565227789182
15,142.66340868029488
36,418.6487285976443
16,194.2620707399641
13,86.20562178687692
0,-715.0989996876365
25,311.249482874003
16,281.65893205667044
26,113.8613004766703
5,25.22628956036533
12,-334.1152529465171
29,26.545665108254752
8,-380.3159498186403
40,475.31443620888865
19,-110.37067907973505
25,311.249482874003
36,399.1754220430854
39,266.1642643527241
45,336.85746851492627
11,75.78457024416252
1,-130.24055520283332
24,307.5486826448316
11,-68.2254432416621
-6,-613.3819740654858
1,-30.191185833505415
13,97.47643097155651
23,362.68461323894894
8,-375.76194999805944
33,-4.545242984703236
26,161.86924756192082
10,-388.5497911995983
14,104.15114624413309
14,207.23634022369947
13,86.20562178687692
7,32.194077478697636
34,408.33124128814984
26,92.18167671212973
28,328.7351274599491
30,119.70806078896885
10,-451.4133408920709
32,133.04370189595852
33,1.491616997405572
43,322.3921010443162
-3,-207.0435270541102
30,48.94879677792551
24,262.4469681129451
8,-496.72076448927396
-6,-613.3819740654858
8,-498.9999913619047
16,-213.1117575651324
40,485.46990646446784
-3,-40.238604344411215
21,261.459824019538
1,-106.95408091287459
7,-15.943779904244593
7,-87.74824200957823
7,36.53641357503648
22,262.68372098439363
44,454.09113646645926
42,490.10957280231855
15,-139.6588369935746
9,-71.78589250955383
16,281.3095801212711
24,329.9694752386115
-10,-581.9671948503751
14,235.80365604610006
1,-199.2486326626265
28,15.779204440932745
26,161.86924756192082
28,349.17440291526145
28,385.1466799493011
34,378.11718482561616
42,501.26860075527975
28,130.22037554733834
17,-176.87795576531653
28,15.779204440932745
26,-35.40213854379158
7,-87.74824200957823
17,-116.74156833766006
-1,-140.6965370122714
46,461.96186412964175
42,434.63868880226755
36,418.6487285976443
29,-31.164055382194874
36,407.9554428010331
9,75.35937838180303
12,277.67803783158786
-3,-92.21958231813869
34,356.93075107137906
12,-282.96619314577583
1,-248.06541893728945
11,-88.8632966382977
30,3.0331430877320145
17,-188.65847211987716
7,-52.879828203977695
12,211.9987020522624
30,3.0331430877320145
18,310.03103512089217
13,83.16864998350093
8,182.72722734917204
13,97.47643097155651
7,-7.522658933550474
43,330.27357704166775
33,101.89346191297932
42,437.2826445327762
28,91.14174046633775
12,-432.40178803994854
0,-777.7042924505217
14,199.17877829726274
48,459.5284676149885
16,-253.46559895142627
16,194.2620707399641
26,138.07860246135783
36,418.6487285976443
24,30.78729071925568
21,261.459824019538
12,238.31027200888798
44,464.65725609261233
24,328.95746073733426
31,65.81090138033005
36,382.45463128511506
14,213.77234080897733
5,-46.4741248963644
34,386.06870676822484
21,339.8947247830822
26,127.5989122665419
28,133.686632803689
28,375.89953759566356
19,170.8107029701082
31,65.81090138033005
31,27.03995123835034
7,35.13214170097035
43,320.11339821797037
16,251.41932307375066
13,86.20562178687692
48,459.5284676149885
9,-38.97443063029664
40,478.9920061100828
10,-478.5639549943601
9,-34.201538414304196
24,30.78729071925568
3,-88.47346787975357
38,483.1312773321682
28,0.5764973486841427
44,490.8473840275136
12,209.0966074694934
-5,-251.5671058235464
52,446.0590254432941
34,386.06870676822484
16,289.0015499307816
7,-109.57199919335812
48,460.13937456829353
28,91.14174046633775
30,187.71047883740312
12,180.42042393294787
31,26.063294671638005
5,-132.83746570976655
26,60.895735738957455
12,277.67803783158786
31,65.87082748180433
10,-478.5639549943601
22,262.68372098439363
12,126.63382708094264
9,-122.62983135249169
29,-31.164055382194874
14,241.5861966693219
5,2.963820275504986
12,-366.05451625655587
9,34.37943334620945
16,227.30687955096334
27,306.7672268683077
29,26.545665108254752
48,459.5284676149885
19,170.8107029701082
17,-120.75346897525765
16,276.5188397773246
8,-426.87210141099195
23,259.18239714508536
22,254.68167036872364
10,-355.68218727570707
14,-260.6932325942878
7,-15.943779904244593
11,75.78457024416252
15,-190.34575718861902
17,-116.74156833766006
28,394.23807219460275
-3,-92.21958231813869
28,14.056917989988506
30,187.71047883740312
10,-388.5497911995983
17,166.3706716774402
7,32.194077478697636
5,-153.93966998349174
34,377.6833325699506
17,166.3706716774402
31,7.104809166883342
18,228.02798176616432
48,379.38768279260535
-5,-107.43387962831162
12,-343.6013060722087
13,-182.45659131971865
12,177.93761877534473
31,44.124916617411145
36,382.45463128511506
28,15.779204440932745
5,-131.2568545645695
32,133.04370189595852
38,462.5720853173208
-5,-127.53793669392144
34,77.58016217811837
-1,-117.23936195385022
28,117.38393494403704
20,248.79373988966995
18,-204.1134424177385
45,338.9746051384984
25,311.249482874003
28,58.18760586798339
16,-233.92456871355057
33,76.92583432265815
19,-169.3526093519165
5,-132.83746570976655
46,360.9627711619803
5,-153.93966998349174
-1,-31.110141422629567
30,345.0051198524875
12,177.93761877534473
16,218.8306846866642
25,348.5292219238854
28,133.686632803689
45,271.66657369792733
30,174.17317909724534
13,116.00589695544954
28,133.686632803689
28,14.056917989988506
34,77.58016217811837
10,-451.6324709206524
14,229.26831644083165
21,317.9757370999562
5,-66.41258345848541
2,-737.8313072817862
28,363.05407938113717
28,202.79875147878192
3,-289.52863964268863
-3,-204.20061214685825
37,251.59492881023675
23,277.7959243715436
12,211.9987020522624
4,-646.5431573734543
11,77.82610209201471
18,-204.1134424177385
5,-126.09215814502386
36,382.45463128511506
12,-343.6013060722087
20,230.80779968140814
12,-500.49509919127877
23,362.68461323894894
30,119.25112091632354
5,-20.11002574907593
12,111.22043947082307
30,384.47116757045956
14,-243.64150521834404
14,254.06866773559295
15,-139.6588369935746
-1,-157.89252043357783
26,102.92710946376019
16,218.8306846866642
12,113.0583680271161
37,251.59492881023675
14,270.19941284596234
12,119.04676806419911
10,-475.74147275548603
23,362.68461323894894
42,474.5473177584885
45,337.80536242226026
30,49.04582050431077
14,-260.6932325942878
36,418.6487285976443
30,370.80252812147444
-1,-97.33704148013476
19,257.5065369097622
10,-453.3793741196637
39,230.90644562527427
5,-196.65079436890414
12,270.02202611322934
14,200.4815336664185
13,-166.71644110488228
7,-186.95519557839566
26,298.6999105120003
28,117.38393494403704
36,399.1754220430854
7,20.538800222691634
1,-248.06541893728945
8,182.72722734917204
10,-388.5497911995983
48,400.2407776476108
24,328.95746073733426
10,-451.4133408920709
10,-365.68879973827416
6,89.70272448778246
-3,-31.68402610363887
47,333.94130457392794
8,-498.9999913619047
24,326.9525613361427
30,49.04582050431077
42,474.5473177584885
30,385.9280724466282
46,433.12975525470347
-3,-40.238604344411215
44,503.21249970599195
26,138.07860246135783
26,-8.362213323142896
18,214.33208627655426
3,-195.5235951913296
42,437.2826445327762
52,445.60386657420077
46,466.8260565504522
28,146.34761167087504
12,177.93761877534473
21,339.8947247830822
39,225.7766470372842
28,46.46871123425535
13,103.85754747055853
-1,-157.89252043357783
44,352.3672646458806
22,267.618914088928
25,374.0204612225207
12,180.42042393294787
3,4.768830813159184
8,-437.7484616516292
3,-35.45652417800147
46,478.98960564602226
17,-143.50549649104573
16,274.53403654834426
9,-119.10374739131407
42,490.10957280231855
12,238.31027200888798
14,190.60395610085607
7,-148.43240918279253
42,490.10957280231855
43,322.3921010443162
39,229.0362225395554
10,-432.8408103400011
24,56.84550071271042
11,-75.29343541609455
9,34.37943334620945
45,334.5571637410651
12,199.64012783839235
13,86.20562178687692
-1,-187.7256840913551
18,247.05630819142402
1,-223.17520657381806
14,200.4815336664185
49,334.14866946621873
24,16.68156680025686
19,-131.1709843376957
24,55.99066935958717
16,281.3095801212711
45,283.82756698525213
11,77.82610209201471
46,399.8922701030457
1,-287.20253177874724
30,119.70806078896885
27,306.7672268683077
20,207.14148052634573
34,389.38014864762954
39,265.1875293068433
36,385.9938451244424
40,492.55530558033854
8,-345.48496825014104
1,-248.06541893728945
34,367.70117561538177
12,-343.6013060722087
36,382.45463128511506
16,196.68982626734442
31,7.908095630656362
48,464.0900340722259
14,-260.6932325942878
16,196.68982626734442
2,-596.6427708327546
10,-349.4069379810401
10,174.72442754546773
12,113.0583680271161
-3,-207.0435270541102
9,-109.77561096891077
26,161.86924756192082
34,375.1095349743914
42,474.5473177584885
3,-186.91013318618957
34,367.70117561538177
39,263.52084998429495
15,160.36609444072428
17,-143.50549649104573
9,-119.10374739131407
44,492.077237311477
10,-365.6051178502398
14,270.19941284596234
29,-39.83873372214521
5,25.22628956036533
39,266.1642643527241
43,322.3921010443162
16,227.30687955096334
8,-437.7484616516292
3,-186.91013318618957
8,-437.7484616516292
44,454.09113646645926
39,229.0362225395554
26,138.07860246135783
-1,-139.94880779690288
-3,-83.4806523342861
-1,-117.23936195385022
30,174.17317909724534
-1,-97.33704148013476
30,119.25112091632354
29,-31.164055382194874
30,119.25112091632354
22,262.68372098439363
46,370.99015796224467
35,123.72438135159405
1,-106.95408091287459
30,401.19162947677376
28,344.7292921247066
11,-130.07872061528747
9,40.819514438045644
1,-30.191185833505415
32,68.6029349417206
14,-224.5758260073137
12,211.9987020522624
14,210.2125506860416
31,79.76435776801964
14,241.5861966693219
7,-132.11536104717447
13,-189.28074594199347
35,56.25161219406937
14,244.78657528509734
44,503.21249970599195
-5,-251.5671058235464
16,-213.1117575651324
-3,-204.20061214685825
7,20.538800222691634
10,-342.3893648318292
28,170.93866805921914
8,-496.4583888544978
9,33.27867624305304
45,336.85746851492627
46,461.96186412964175
1,-30.191185833505415
26,43.78208516114546
17,205.77191233496706
28,58.18760586798339
13,-189.28074594199347
26,43.78208516114546
45,338.9746051384984
23,259.18239714508536
41,315.97099660437425
5,-67.31776150740393
47,321.1268144762721
10,-488.6973140111063
18,-200.7580807332629
26,92.18167671212973
39,202.969662879598
13,-189.28074594199347
39,251.5480853534698
10,-346.9546035318108
48,433.0790655112854
17,-120.75346897525765
30,385.9280724466282
12,277.67803783158786
34,389.38014864762954
9,-128.00600422770117
10,187.3614255257703
3,-132.39780652807212
47,365.2646112365667
45,338.9746051384984
10,213.43417220757829
1,-90.14112333547632
8,-496.4583888544978
3,-88.47346787975357
5,-126.09215814502386
43,320.11339821797037
-1,-31.656474767883083
8,-417.72760192992155
41,246.69374879886118
16,281.65893205667044
30,370.80252812147444
26,60.895735738957455
30,384.47116757045956
1,-264.0614539384944
-6,-499.26968734023626
25,251.95502121765503
26,165.6552282972326
24,306.8016573877094
6,89.70272448778246
30,384.47116757045956
42,484.89026489071034
18,289.00265633045933
1,-225.5748584187047
11,44.12471542776598
10,-475.74147275548603
24,318.60124361134126
24,56.84550071271042
5,-132.83746570976655
12,113.0583680271161
31,7.104809166883342
0,-677.709757041062
-6,-440.67740365373015
10,187.3614255257703
46,478.98960564602226
24,326.40869299874817
13,86.20562178687692
45,334.5571637410651
42,474.5559244944029
46,478.98960564602226
43,330.27357704166775
36,382.45463128511506
45,363.94468907198836
3,-179.70790318479135
40,478.9920061100828
1,-223.17520657381806
10,-478.5639549943601
-5,-251.5671058235464
36,352.55542450433654
47,323.2227514093604
15,112.64562144227739
7,-64.99712985205178
10,175.45739496705778
7,-186.95519557839566
-6,-613.3819740654858
-3,-92.21958231813869
36,385.9938451244424
7,1.2633556471178053
35,56.25161219406937
12,211.9987020522624
11,-88.8632966382977
35,131.1249258607818
1,-142.45764131136139
40,457.86137456199776
16,222.772015121839
13,86.20562178687692
12,111.07677697309396
15,27.63973846249428
7,20.538800222691634
30,82.1588692358896
44,474.5758739134711
7,-124.31207829975006
42,472.79452394910766
18,247.05630819142402
48,459.5284676149885
31,27.03995123835034
9,-99.90286394047598
36,418.6487285976443
19,170.8107029701082
28,100.39915707531372
7,-132.11536104717447
26,45.278769792363164
12,-432.40178803994854
5,-126.09215814502386
31,87.5545319574594
12,111.22043947082307
27,34.86800462070505
-3,-207.0435270541102
29,47.237202314833894
30,105.75205839458363
5,-95.87100687853331
47,343.761702366985
32,68.6029349417206
8,-375.76194999805944
46,466.8260565504522
13,-189.28074594199347
29,68.63598740596285
16,-253.46559895142627
39,265.1875293068433
19,257.5065369097622
9,-75.3408228141675
28,146.34761167087504
12,223.3849429010122
8,-496.72076448927396
10,168.50732068980597
16,-213.1117575651324
9,40.819514438045644
15,27.63973846249428
6,-473.3038885602534
6,-632.4271267613706
38,446.0974143533256
12,209.0966074694934
52,459.79491733601253
17,-120.75346897525765
52,446.0590254432941
8,-436.88630807214895
28,328.7351274599491
36,374.83704847855256
7,36.53641357503648
1,-35.57028755695001
47,321.1268144762721
13,-166.71644110488228
30,82.1588692358896
19,257.5065369097622
30,171.97607363266616
48,474.01421464210694
28,394.23807219460275
23,320.65559606566285
9,-99.90286394047598
28,344.7292921247066
14,285.8702667179829
29,-26.645867486811994
26,165.6552282972326
52,390.4630939800461
47,361.30632778391987
7,-144.86190349378944
13,-166.71644110488228
35,77.84650840923769
11,-68.2254432416621
23,325.9804744108519
18,209.6689050749069
23,320.65559606566285
8,-498.9999913619047
-2,-694.4035875091183
47,343.761702366985
24,30.78729071925568
12,180.42042393294787
7,-64.99712985205178
11,-188.21573025357816
1,-35.57028755695001
1,-225.5748584187047
7,-144.86190349378944
7,32.194077478697636
-8,-588.0225803327048
29,-39.83873372214521
-6,-581.3003738211564
35,131.1249258607818
12,-357.77330255606284
9,-109.77561096891077
28,130.22037554733834
38,488.60894795411104
30,22.663023052177323
1,-106.95408091287459
28,363.05407938113717
15,112.64562144227739
31,79.76435776801964
10,-355.68218727570707
38,472.8626071416754
-1,-187.7256840913551
34,389.38014864762954
5,-56.871461481330925
35,56.25161219406937
46,442.29662128617235
39,265.1875293068433
-1,-25.387837083125987
23,380.3314463795915
16,-213.1117575651324
7,-109.57199919335812
26,62.817848750383746
12,-500.49509919127877
28,334.72366425397274
10,91.1558903536345
26,161.86924756192082
-5,-107.43387962831162
29,47.237202314833894
9,76.88218001948849
16,-268.2197610445339
1,-195.77267934498195
5,-67.31776150740393
20,207.14148052634573
19,170.8107029701082
49,334.14866946621873
28,10.378177048205771
1,-90.14112333547632
46,466.8260565504522
8,-498.9999913619047
7,-25.902543351755185
48,512.453282071476
16,227.30687955096334
30,174.17317909724534
9,-109.77561096891077
15,78.58139051307808
48,400.2407776476108
28,363.05407938113717
32,409.2248494482076
39,225.7766470372842
12,216.08580180321883
1,-270.7557324220661
30,83.38297417470903
28,117.38393494403704
40,457.86137456199776
12,218.5072163901384
14,254.06866773559295
36,374.83704847855256
40,485.46990646446784
34,389.38014864762954
-1,-194.91694739178888
42,472.79452394910766
6,-473.3038885602534
13,-136.27869492313994
7,36.53641357503648
34,77.58016217811837
13,-189.28074594199347
30,404.79258531384505
47,308.5004511732743
39,230.90644562527427
5,25.22628956036533
13,103.85754747055853
31,64.14324102560477
10,192.34140585757132
12,185.5009754893523
10,-363.1372486796283
42,501.26860075527975
16,275.9278076115578
-3,-89.34528233816923
36,352.55542450433654
44,368.77166427454677
12,223.3849429010122
12,177.7810475415547
21,317.9757370999562
47,365.2646112365667
23,320.65559606566285
12,-500.49509919127877
11,44.12471542776598
31,64.14324102560477
26,279.0959139457725
12,209.0966074694934
48,460.13937456829353
18,-244.78456966344083
-1,-117.23936195385022
9,-38.97443063029664
14,251.29158936290673
7,-109.57199919335812
45,337.80536242226026
30,48.94879677792551
2,-601.565227789182
30,98.73638801534344
3,-88.47346787975357
16,274.9170645068249
16,196.68982626734442
43,330.00787182417275
10,207.2027210372703
24,23.674183905877044
16,274.9170645068249
11,-68.2254432416621
-4,-465.9906231536079
35,131.1249258607818
9,-41.80669478089749
8,218.09420718051626
30,92.19752528208073
12,-366.05451625655587
23,277.7959243715436
46,370.99015796224467
-1,-31.110141422629567
10,77.80070945658576
5,-196.65079436890414
0,-495.7682247721855
47,359.09117115882304
40,475.31443620888865
12,185.5009754893523
42,472.79452394910766
44,360.9537469910224
21,317.9757370999562
32,133.04370189595852
27,259.70355221272825
28,102.17130701626434
11,75.78457024416252
17,-120.75346897525765
1,-248.06541893728945
15,27.63973846249428
26,45.278769792363164
-3,-89.34528233816923
28,202.79875147878192
44,368.77166427454677
14,270.19941284596234
9,-33.61439216737381
1,-30.191185833505415
30,48.94879677792551
19,-169.3526093519165
5,-66.41258345848541
22,308.6478950214382
30,119.70806078896885
47,366.5044380608906
14,210.2125506860416
40,492.55530558033854
26,-35.40213854379158
10,168.50732068980597
18,310.03103512089217
17,-142.3948237236657
31,27.03995123835034
42,434.63868880226755
12,113.0583680271161
30,404.79258531384505
40,457.86137456199776
3,-186.91013318618957
21,317.9757370999562
10,-475.74147275548603
30,187.71047883740312
12,-282.96619314577583
26,-35.40213854379158
24,329.9694752386115
30,115.21052988731822
7,36.788444314005574
15,-139.6588369935746
48,464.0900340722259
23,362.68461323894894
30,401.19162947677376
-3,-26.762264222840713
3,-158.35667411323493
17,-176.87795576531653
5,-132.83746570976655
39,265.1875293068433
12,234.47011203450472
5,-131.2568545645695
36,407.9554428010331
28,94.67455029542316
34,356.93075107137906
-8,-588.0225803327048
3,-88.47346787975357
12,238.31027200888798
28,154.7558808355568
36,418.6487285976443
1,-130.24055520283332
28,10.378177048205771
26,81.90443877629286
9,-33.61439216737381
10,-342.3893648318292
48,460.13937456829353
7,35.44123467070972
8,-426.87210141099195
